binarytrees,0,4539.1507
binarytrees,1,4519.25
binarytrees,2,4546.6821
binarytrees,3,4477.3018
binarytrees,4,4518.7614
binarytrees,5,4513.0865
binarytrees,6,4551.7294
binarytrees,7,4442.2563
binarytrees,8,4467.1209
binarytrees,9,4421.2268
binarytrees,10,4486.2908
binarytrees,11,4460.2734
binarytrees,12,4392.5166
binarytrees,13,4480.8021
binarytrees,14,4463.916
binarytrees,15,4530.845
binarytrees,16,4455.5125
binarytrees,17,4483.3267
binarytrees,18,4413.4759
binarytrees,19,4467.427
binarytrees,20,4416.6954
binarytrees,21,4548.1034
binarytrees,22,4507.4485
binarytrees,23,4405.8421
binarytrees,24,4487.3572
binarytrees,25,4497.0329
binarytrees,26,4452.7846
binarytrees,27,4493.7053
binarytrees,28,4451.5084
binarytrees,29,4480.6837
binarytrees,30,4513.8639
binarytrees,31,4451.647
binarytrees,32,4439.7314
binarytrees,33,4459.0256
binarytrees,34,4535.0369
binarytrees,35,4451.5309
binarytrees,36,4477.8901
binarytrees,37,4415.1271
binarytrees,38,4478.486
binarytrees,39,4501.2917
binarytrees,40,4517.8749
binarytrees,41,4502.2225
binarytrees,42,4464.1448
binarytrees,43,4537.543
binarytrees,44,4466.0082
binarytrees,45,4415.8692
binarytrees,46,4468.6695
binarytrees,47,4449.08
binarytrees,48,4423.3826
binarytrees,49,4453.7668
binarytrees,50,4404.5142
binarytrees,51,4441.5564
binarytrees,52,4434.245
binarytrees,53,4411.5835
binarytrees,54,4481.4306
binarytrees,55,4459.4347
binarytrees,56,4489.8332
binarytrees,57,4461.8742
binarytrees,58,4457.4634
binarytrees,59,4476.9066
binarytrees,60,4430.9283
binarytrees,61,4471.7018
binarytrees,62,4430.3843
binarytrees,63,4489.5782
binarytrees,64,4443.2598
binarytrees,65,4444.9532
binarytrees,66,4398.7241
binarytrees,67,4456.0667
binarytrees,68,4432.6041
binarytrees,69,4483.4667
binarytrees,70,4455.2645
binarytrees,71,4394.9082
binarytrees,72,4511.7264
binarytrees,73,4411.6185
binarytrees,74,4456.6737
binarytrees,75,4416.8812
binarytrees,76,4461.8602
binarytrees,77,4458.589
binarytrees,78,4432.2587
binarytrees,79,4376.2882
binarytrees,80,4480.4145
binarytrees,81,4477.2153
binarytrees,82,4474.2011
binarytrees,83,4376.0432
binarytrees,84,4424.5897
binarytrees,85,4434.6669
binarytrees,86,4467.6299
binarytrees,87,4416.6294
binarytrees,88,4428.0227
binarytrees,89,4459.5336
binarytrees,90,4418.1339
binarytrees,91,4399.5519
binarytrees,92,4443.8359
binarytrees,93,4428.2053
binarytrees,94,4433.9409
binarytrees,95,4435.3146
binarytrees,96,5158.3276
binarytrees,97,4519.4287
binarytrees,98,4479.1029
binarytrees,99,4483.1157
binarytrees,100,4468.1956
